transaction_id,user_id,merchant_id,amount,transaction_type,merchant_category,device_type,country,hour,day_of_week,is_weekend,account_age_days,customer_tenure_months,prior_txn_24h,prior_txn_7d,avg_amount_30d,days_since_last_txn,chargeback_history,failed_login_24h,credit_score_band,is_foreign_txn,is_high_risk_country,is_new_device,merchant_risk_score,fraud_label
TXN001023,88165,288,16.84,purchase,electronics,mobile,CA,11,3,0,51,1,2,10,14.87,2,0,0,good,1,0,0,33,0
TXN001024,85778,460,3.3,subscription,fashion,tablet,IN,19,5,1,371,12,2,9,3.78,3,0,0,good,1,0,0,9,0
TXN001025,83968,156,27.29,purchase,food_delivery,desktop,SG,22,0,0,2971,99,1,4,23.89,1,0,0,good,0,0,0,85,0
TXN001026,15001,391,44.6,bill_payment,fashion,tablet,US,13,4,0,985,32,1,3,33.23,1,0,0,good,0,0,0,6,0
TXN001027,16987,521,12.21,purchase,grocery,desktop,SG,5,0,0,557,18,0,8,3.0,0,1,1,good,0,0,0,20,0
TXN001028,35254,952,87.78,purchase,food_delivery,desktop,SG,0,2,0,2429,80,2,14,61.47,3,0,0,excellent,0,0,0,4,1
TXN001029,60875,177,40.14,bill_payment,grocery,mobile,FR,18,1,0,3058,101,1,9,42.77,9,0,0,poor,0,0,0,30,0
TXN001030,40071,618,46.25,cash_out,fashion,tablet,IN,13,0,0,1455,48,4,13,23.01,0,0,0,good,1,0,0,81,0
TXN001031,53879,923,25.49,purchase,electronics,mobile,IN,3,4,0,2711,90,1,9,32.75,6,0,1,very_good,0,0,0,58,0
TXN001032,25569,824,71.43,cash_out,gaming,mobile,IN,1,1,0,1538,51,4,13,51.78,4,0,0,good,1,0,0,94,0
TXN001033,75769,931,116.92,purchase,education,mobile,AU,23,3,0,398,13,4,11,112.02,0,0,1,good,0,0,0,62,0
TXN001034,38250,253,25.36,purchase,food_delivery,mobile,US,7,5,1,2912,97,2,8,19.79,4,0,0,excellent,0,0,0,43,0
TXN001035,15988,820,72.6,cash_out,utilities,mobile,AE,7,1,0,3354,111,3,10,39.72,15,1,0,good,0,1,0,96,0
TXN001036,76841,979,73.32,transfer,education,mobile,IN,15,4,0,3593,119,1,10,75.67,7,0,0,poor,0,0,1,19,0
TXN001037,91250,393,53.31,purchase,food_delivery,mobile,BR,8,2,0,366,12,1,10,38.41,0,0,0,excellent,0,1,1,12,0
TXN001038,11321,548,165.56,subscription,grocery,desktop,CA,21,2,0,2062,68,3,11,107.63,3,0,0,poor,0,0,0,33,0
TXN001039,49300,577,19.03,purchase,travel,mobile,US,16,4,0,2275,75,3,6,3.56,2,0,0,very_good,0,0,0,93,0
TXN001040,84444,543,25.04,purchase,travel,desktop,IN,8,4,0,289,9,2,13,32.32,0,0,0,fair,0,0,0,82,0
TXN001041,73554,360,18.19,bill_payment,electronics,mobile,IN,6,4,0,3473,115,3,15,16.4,2,0,1,poor,0,0,0,54,0
TXN001042,87088,972,70.28,purchase,utilities,desktop,DE,20,1,0,376,12,3,9,86.58,5,1,0,good,0,0,0,93,0
TXN001043,47368,959,28.64,purchase,grocery,mobile,UK,14,4,0,981,32,1,8,31.1,6,0,0,excellent,1,0,0,65,0
TXN001044,43503,442,19.57,purchase,gaming,tablet,UK,22,1,0,3535,117,2,9,24.11,1,1,0,poor,1,0,1,24,0
TXN001045,73825,823,163.5,purchase,travel,mobile,IN,8,1,0,2030,67,1,6,119.48,0,0,0,fair,0,0,0,1,0
TXN001046,23825,457,186.52,purchase,electronics,mobile,CA,0,6,1,2479,82,2,11,91.07,0,0,0,fair,0,0,1,4,0
TXN001047,31547,814,27.23,bill_payment,utilities,mobile,AE,21,0,0,1802,60,3,16,30.74,11,0,0,poor,0,1,1,85,1
TXN001048,64075,625,10.69,subscription,grocery,mobile,US,5,2,0,2746,91,1,9,10.04,5,0,0,poor,0,0,0,31,0
TXN001049,70160,522,195.81,subscription,fashion,mobile,UK,20,3,0,298,9,3,7,148.83,9,0,0,excellent,0,0,0,43,0
TXN001050,20770,215,55.91,purchase,travel,desktop,UK,17,1,0,2466,82,1,5,62.78,0,0,0,very_good,1,0,0,39,0
TXN001051,55747,688,53.44,purchase,fashion,tablet,IN,5,5,1,244,8,3,16,53.04,2,0,0,good,0,0,0,9,0
TXN001052,42842,388,40.23,purchase,utilities,desktop,DE,18,3,0,656,21,2,12,43.92,0,0,0,fair,0,0,1,1,0
TXN001053,55156,294,17.81,purchase,fashion,mobile,IN,1,5,1,1848,61,4,16,10.57,0,0,0,poor,0,0,1,73,0
TXN001054,96257,273,25.23,purchase,travel,mobile,AE,9,2,0,1637,54,2,9,30.11,6,0,0,good,0,1,0,69,0
TXN001055,16894,982,67.35,subscription,grocery,desktop,UK,8,6,1,557,18,2,8,60.52,0,0,0,good,0,0,0,23,0
TXN001056,99590,192,24.46,cash_out,electronics,desktop,AU,15,5,1,2913,97,1,7,29.97,0,0,0,excellent,0,0,0,13,0
TXN001057,50461,817,54.04,purchase,electronics,mobile,US,12,2,0,1102,36,4,10,64.33,0,0,0,fair,1,0,0,52,0
TXN001058,79488,878,37.04,purchase,health,tablet,UK,14,6,1,3162,105,3,11,40.96,2,0,0,good,0,0,0,9,0
TXN001059,48201,127,14.14,subscription,grocery,mobile,DE,11,6,1,55,1,1,5,12.25,4,0,0,very_good,0,0,0,30,0
TXN001060,37986,629,157.44,purchase,electronics,desktop,US,17,4,0,867,28,1,9,175.21,12,0,0,good,0,0,0,72,0
TXN001061,79353,619,62.47,bill_payment,grocery,tablet,IN,3,0,0,1084,36,0,7,77.04,0,0,0,very_good,0,0,0,18,0
TXN001062,71889,422,49.28,purchase,grocery,desktop,IN,17,4,0,2175,72,4,7,53.32,3,0,0,very_good,0,0,0,78,0
TXN001063,22965,699,60.31,purchase,gaming,mobile,BR,1,4,0,1464,48,3,8,57.94,1,0,0,poor,0,1,0,89,0
TXN001064,73485,467,7.29,purchase,utilities,mobile,IN,2,2,0,574,19,1,15,8.12,5,1,0,very_good,0,0,0,19,0
TXN001065,77776,495,23.48,bill_payment,travel,mobile,IN,17,1,0,2084,69,3,9,17.43,0,0,0,good,0,0,0,67,0
TXN001066,44905,487,9.26,purchase,food_delivery,desktop,CA,3,3,0,3497,116,1,5,12.54,0,0,0,poor,0,0,0,77,0
TXN001067,93307,819,40.94,subscription,food_delivery,mobile,US,18,5,1,488,16,0,5,16.19,0,0,0,very_good,1,0,0,52,0
TXN001068,67679,669,49.07,purchase,electronics,desktop,US,3,2,0,921,30,1,10,44.67,1,0,0,very_good,0,0,1,30,0
TXN001069,40026,440,41.56,purchase,health,tablet,IN,3,3,0,1747,58,1,6,32.34,0,0,0,poor,0,0,0,99,0
TXN001070,10965,933,105.71,cash_out,gaming,mobile,AE,22,0,0,2652,88,4,9,74.81,1,0,1,good,0,1,0,31,0
TXN001071,70745,821,9.51,purchase,health,mobile,US,4,4,0,499,16,3,10,9.43,9,0,0,excellent,0,0,0,25,0
TXN001072,28814,938,17.83,purchase,fashion,mobile,IN,21,6,1,844,28,7,11,10.03,1,0,1,very_good,0,0,1,13,0
TXN001073,78086,756,53.14,purchase,gaming,mobile,BR,8,5,1,859,28,1,11,82.13,2,1,0,good,0,1,0,91,0
TXN001074,57257,451,46.41,cash_out,fashion,mobile,FR,19,3,0,2248,74,2,9,22.94,1,0,0,good,0,0,0,23,0
TXN001075,52004,794,11.2,purchase,utilities,mobile,IN,22,0,0,301,10,2,8,6.88,0,0,0,good,0,0,1,14,0
TXN001076,24737,396,107.43,purchase,health,mobile,IN,2,3,0,2406,80,1,12,62.99,2,1,1,very_good,0,0,0,4,0
TXN001077,74034,343,146.77,bill_payment,electronics,mobile,AU,7,6,1,1553,51,4,15,140.83,1,0,1,poor,0,0,0,30,0
TXN001078,24931,505,53.68,subscription,health,mobile,FR,13,0,0,1199,39,1,8,64.65,16,0,1,good,0,0,0,68,0
TXN001079,47597,971,9.41,cash_out,utilities,mobile,US,20,1,0,3147,104,3,12,9.95,5,1,0,good,0,0,0,69,0
TXN001080,85266,610,42.26,transfer,food_delivery,mobile,SG,4,5,1,2988,99,0,6,56.7,0,0,0,very_good,0,0,0,86,0
TXN001081,92832,444,49.72,subscription,grocery,mobile,US,4,3,0,2930,97,4,11,32.41,0,1,0,very_good,0,0,0,67,0
TXN001082,99020,515,28.66,purchase,finance,mobile,FR,8,1,0,3231,107,1,9,31.46,0,0,1,good,0,0,1,5,0
TXN001083,96220,361,123.04,purchase,fashion,desktop,US,4,0,0,854,28,1,3,99.53,3,0,0,good,0,0,0,85,0
TXN001084,60036,692,32.97,transfer,grocery,mobile,US,6,2,0,3121,104,3,10,31.93,0,0,1,good,0,0,1,26,0
TXN001085,28043,415,243.25,transfer,fashion,mobile,US,3,4,0,643,21,5,12,299.83,1,1,1,very_good,0,0,0,96,0
TXN001086,85515,598,74.05,bill_payment,utilities,tablet,DE,19,5,1,1208,40,2,11,29.05,1,0,0,excellent,0,0,0,35,0
TXN001087,82145,432,46.92,purchase,food_delivery,mobile,UK,19,6,1,2028,67,2,8,70.25,1,0,0,very_good,0,0,0,2,0
TXN001088,99127,388,83.8,purchase,health,mobile,US,3,3,0,2717,90,0,9,71.77,0,1,0,excellent,0,0,0,40,0
TXN001089,68584,972,145.15,purchase,education,mobile,DE,12,2,0,2108,70,3,9,60.67,0,0,0,excellent,0,0,0,46,0
TXN001090,22743,410,82.2,subscription,grocery,mobile,CA,15,6,1,2042,68,1,9,56.89,2,0,0,fair,0,0,1,83,0
TXN001091,55260,163,34.18,purchase,electronics,mobile,BR,15,5,1,1374,45,2,10,31.81,0,2,0,good,0,1,0,56,0
TXN001092,50341,440,20.21,transfer,finance,desktop,SG,23,1,0,2163,72,0,10,13.99,4,0,1,good,0,0,0,5,0
TXN001093,85864,578,13.33,purchase,utilities,desktop,IN,15,4,0,1734,57,5,11,3.81,0,0,0,good,0,0,0,5,0
TXN001094,45331,185,4.07,purchase,electronics,mobile,US,16,5,1,1743,58,2,9,3.78,1,0,0,very_good,0,0,0,62,0
TXN001095,39573,374,42.81,purchase,electronics,mobile,UK,0,1,0,2138,71,3,18,29.26,3,0,2,good,0,0,0,9,0
TXN001096,17204,249,25.82,subscription,health,mobile,SG,1,6,1,2191,73,2,7,28.28,0,0,0,fair,0,0,0,54,0
TXN001097,85190,550,27.09,bill_payment,electronics,mobile,US,14,2,0,1205,40,0,8,15.7,3,0,2,fair,0,0,0,90,0
TXN001098,77978,750,92.39,purchase,food_delivery,mobile,CA,21,3,0,496,16,2,12,145.83,0,0,0,fair,0,0,0,84,0
TXN001099,13710,970,33.09,purchase,utilities,desktop,AE,9,3,0,1094,36,3,11,34.88,12,0,0,good,0,1,0,64,0
TXN001100,49039,449,201.46,purchase,grocery,tablet,AE,15,4,0,1492,49,1,11,193.21,3,1,0,fair,0,1,0,31,0
TXN001101,53174,876,21.85,purchase,grocery,mobile,CA,5,6,1,588,19,1,9,23.75,4,0,0,poor,0,0,1,52,0
TXN001102,52238,292,15.27,purchase,finance,desktop,IN,10,2,0,649,21,3,12,5.4,4,0,0,good,0,0,0,11,0
TXN001103,92702,801,11.8,bill_payment,travel,mobile,DE,18,2,0,3471,115,4,7,8.86,2,0,0,good,0,0,0,74,0
TXN001104,23560,605,70.14,bill_payment,grocery,mobile,BR,15,5,1,1023,34,1,6,100.64,6,0,0,good,0,1,1,14,0
TXN001105,37570,781,103.17,purchase,electronics,tablet,US,2,6,1,2697,89,4,12,82.94,0,0,0,poor,0,0,0,6,0
TXN001106,26283,779,21.44,purchase,finance,mobile,US,21,6,1,467,15,0,8,18.89,3,0,1,excellent,0,0,0,64,0
TXN001107,31967,578,14.05,purchase,utilities,desktop,IN,22,5,1,3548,118,1,9,10.68,7,1,1,fair,0,0,0,58,0
TXN001108,91638,331,145.07,purchase,electronics,desktop,US,11,4,0,776,25,3,8,194.3,8,0,0,very_good,0,0,1,55,0
TXN001109,94664,573,9.92,purchase,finance,tablet,IN,8,5,1,1438,47,1,9,8.2,3,1,0,excellent,0,0,0,48,0
TXN001110,14018,843,90.85,transfer,fashion,mobile,CA,12,6,1,2854,95,0,7,47.65,1,0,0,excellent,0,0,1,60,0
TXN001111,66887,972,21.89,purchase,fashion,mobile,SG,19,0,0,736,24,1,7,36.64,1,0,0,good,0,0,1,45,0
TXN001112,30956,933,52.32,transfer,travel,desktop,FR,10,4,0,2007,66,1,4,25.51,1,0,0,fair,0,0,1,14,0
TXN001113,27330,263,96.47,purchase,gaming,desktop,DE,0,0,0,2867,95,2,15,84.0,6,0,0,very_good,0,0,0,57,0
TXN001114,36285,637,56.18,subscription,finance,mobile,BR,1,4,0,87,2,4,12,36.37,0,0,0,good,1,1,0,5,0
TXN001115,27494,194,28.06,subscription,education,desktop,UK,19,2,0,93,3,2,8,19.35,5,0,0,very_good,0,0,1,7,0
TXN001116,54117,701,128.57,purchase,fashion,mobile,DE,18,2,0,2878,95,4,11,74.83,1,0,0,good,1,0,0,57,0
TXN001117,99603,992,47.47,purchase,health,mobile,US,18,6,1,959,31,0,8,35.03,3,0,0,excellent,0,0,0,71,0
TXN001118,62779,147,1006.52,cash_out,finance,desktop,FR,3,4,0,3319,110,2,14,1203.0,1,0,0,excellent,0,0,0,9,0
TXN001119,75091,690,7.89,subscription,education,mobile,FR,4,3,0,3385,112,4,8,3.0,4,0,0,very_good,0,0,0,38,0
TXN001120,54395,950,7.78,purchase,grocery,mobile,SG,9,6,1,3213,107,2,7,9.94,8,0,0,excellent,1,0,0,93,0
TXN001121,11251,861,89.55,purchase,fashion,tablet,FR,5,0,0,3638,121,1,5,109.83,2,0,0,good,0,0,1,79,0
TXN001122,17570,452,35.57,purchase,gaming,desktop,AE,9,4,0,3004,100,3,10,37.45,6,0,0,fair,0,1,0,81,0
TXN001123,34198,193,74.69,subscription,gaming,desktop,US,13,1,0,1400,46,3,9,70.05,1,0,0,very_good,1,0,0,66,0
TXN001124,31929,930,13.62,subscription,travel,mobile,SG,6,1,0,3621,120,3,10,13.39,2,0,0,very_good,0,0,0,18,0
TXN001125,85651,928,38.43,purchase,fashion,tablet,IN,2,1,0,1263,42,2,11,51.0,2,0,0,good,0,0,0,39,0
TXN001126,85922,620,55.23,subscription,fashion,mobile,DE,9,3,0,2140,71,3,13,20.78,2,0,0,fair,0,0,0,60,0
TXN001127,86870,980,22.44,transfer,health,mobile,IN,17,4,0,21,1,1,5,25.09,4,0,1,good,0,0,0,67,0
TXN001128,67382,104,45.09,transfer,utilities,mobile,CA,14,5,1,3513,117,3,12,30.49,4,0,1,fair,0,0,0,14,0
TXN001129,60055,654,10.75,purchase,health,desktop,UK,7,3,0,2160,72,4,8,12.34,3,0,1,very_good,0,0,1,98,0
TXN001130,68422,134,52.21,purchase,gaming,tablet,UK,7,6,1,3463,115,5,11,37.38,9,0,0,excellent,0,0,1,94,0
TXN001131,46612,941,134.41,purchase,utilities,desktop,US,14,2,0,1288,42,5,15,149.47,6,0,0,fair,0,0,0,4,0
TXN001132,70317,711,12.02,purchase,education,mobile,DE,4,1,0,1144,38,2,3,5.23,0,0,1,very_good,0,0,0,59,0
TXN001133,81499,921,11.38,purchase,food_delivery,mobile,SG,20,0,0,1907,63,4,10,4.46,5,0,0,fair,0,0,0,15,0
TXN001134,78660,605,106.8,purchase,health,mobile,IN,20,0,0,3151,105,1,14,92.5,2,0,0,good,0,0,0,32,0
TXN001135,65244,174,11.2,purchase,food_delivery,mobile,IN,0,3,0,2003,66,2,2,14.9,7,0,0,excellent,0,0,0,89,0
TXN001136,15229,123,77.99,subscription,health,mobile,DE,23,2,0,2892,96,3,15,82.74,0,0,0,poor,0,0,1,69,0
TXN001137,75244,401,38.47,purchase,education,mobile,DE,0,5,1,783,26,5,12,40.73,0,0,0,poor,0,0,0,36,0
TXN001138,42994,768,25.13,transfer,education,desktop,US,11,0,0,2831,94,1,7,29.1,4,0,0,excellent,0,0,1,1,0
TXN001139,76929,235,136.99,purchase,food_delivery,desktop,FR,16,1,0,2673,89,4,6,106.98,3,0,0,fair,0,0,0,84,0
TXN001140,58556,866,84.38,purchase,finance,desktop,US,7,6,1,3271,109,0,8,91.4,4,1,0,good,0,0,1,29,0
TXN001141,89305,315,47.08,purchase,grocery,mobile,AU,4,0,0,211,7,1,4,34.18,2,0,0,good,0,0,0,61,0
TXN001142,40460,546,5.27,transfer,education,mobile,BR,1,2,0,1402,46,4,6,4.25,7,0,0,poor,0,1,1,24,0
TXN001143,93824,282,69.48,transfer,electronics,mobile,IN,17,1,0,324,10,1,8,58.57,0,0,0,fair,0,0,0,79,0
TXN001144,86002,518,13.96,purchase,health,mobile,FR,0,3,0,1460,48,2,13,10.28,9,0,0,very_good,0,0,0,35,0
TXN001145,39799,506,29.99,subscription,finance,mobile,UK,11,6,1,2770,92,1,12,26.4,10,0,0,good,1,0,0,74,0
TXN001146,53431,104,36.84,purchase,education,mobile,SG,9,1,0,2336,77,1,10,30.34,2,0,0,good,0,0,0,9,0
TXN001147,57820,610,201.85,purchase,grocery,mobile,AU,23,2,0,2748,91,1,7,138.81,1,0,1,very_good,0,0,1,62,0
TXN001148,79175,807,29.14,purchase,education,desktop,BR,22,3,0,2693,89,2,11,25.0,15,0,0,good,0,1,1,97,0
TXN001149,72023,941,10.17,purchase,travel,mobile,IN,19,5,1,3621,120,3,9,9.63,3,0,0,good,0,0,0,48,0
TXN001150,86680,397,137.37,purchase,gaming,mobile,FR,17,6,1,3211,107,4,15,78.31,8,0,0,excellent,0,0,0,47,0
TXN001151,43287,891,70.33,bill_payment,grocery,mobile,AE,13,0,0,2140,71,1,8,72.1,0,0,0,very_good,0,1,1,69,0
TXN001152,55430,890,72.72,purchase,education,mobile,DE,8,3,0,3196,106,3,10,54.68,0,0,0,good,1,0,0,86,0
TXN001153,48777,988,139.71,purchase,fashion,mobile,FR,3,5,1,175,5,2,7,134.05,0,0,0,good,0,0,0,82,0
TXN001154,91858,435,172.58,purchase,gaming,mobile,BR,23,0,0,2633,87,1,11,120.88,12,1,0,very_good,0,1,0,6,0
TXN001155,37447,864,16.4,purchase,utilities,mobile,DE,9,5,1,1905,63,0,8,19.93,8,0,0,good,0,0,0,30,0
TXN001156,62840,608,10.47,purchase,food_delivery,mobile,SG,10,1,0,3492,116,2,12,12.43,7,0,0,good,0,0,0,85,0
TXN001157,20814,152,78.12,bill_payment,gaming,tablet,CA,3,3,0,1839,61,2,11,45.71,4,0,0,good,0,0,0,98,0
TXN001158,86523,343,28.9,transfer,utilities,mobile,IN,6,6,1,652,21,1,5,30.56,1,0,0,fair,0,0,0,66,0
TXN001159,44579,704,31.36,purchase,electronics,mobile,US,15,4,0,2643,88,2,9,41.83,3,0,0,excellent,0,0,0,1,0
TXN001160,40652,244,13.34,transfer,utilities,mobile,US,10,6,1,3468,115,1,9,8.21,2,0,0,very_good,0,0,0,68,0
TXN001161,62461,490,61.9,purchase,travel,mobile,FR,14,4,0,60,2,3,12,39.57,7,0,0,good,0,0,1,95,0
TXN001162,54893,796,52.56,purchase,finance,mobile,CA,5,1,0,235,7,5,13,58.89,1,0,0,good,0,0,0,81,0
TXN001163,86317,234,31.82,purchase,utilities,desktop,CA,1,4,0,2414,80,4,10,16.16,1,0,0,excellent,1,0,1,73,0
TXN001164,57826,546,10.49,purchase,education,mobile,UK,21,4,0,2028,67,2,4,6.99,1,0,1,good,0,0,0,53,0
TXN001165,56529,293,108.66,purchase,education,mobile,DE,10,2,0,2002,66,1,6,64.72,1,0,2,very_good,0,0,0,91,0
TXN001166,19448,582,46.07,subscription,food_delivery,mobile,BR,8,0,0,330,11,2,10,51.79,0,0,0,very_good,0,1,0,64,0
TXN001167,11974,316,100.09,purchase,grocery,mobile,SG,6,4,0,2088,69,1,3,69.29,1,1,0,excellent,0,0,1,52,0
TXN001168,45869,967,5.51,bill_payment,fashion,mobile,US,15,4,0,2073,69,2,8,4.49,2,0,0,good,0,0,0,90,0
TXN001169,99837,168,38.52,subscription,travel,mobile,IN,13,5,1,3100,103,1,9,26.02,7,0,0,very_good,0,0,0,1,0
TXN001170,92559,966,19.2,cash_out,gaming,mobile,DE,9,0,0,1424,47,1,5,23.9,3,0,0,good,0,0,0,13,0
TXN001171,66607,811,37.81,subscription,food_delivery,tablet,IN,22,3,0,1270,42,0,7,24.28,1,1,0,excellent,0,0,0,85,0
TXN001172,66774,869,85.53,cash_out,grocery,desktop,DE,21,5,1,298,9,1,7,40.86,6,0,1,poor,0,0,1,6,0
TXN001173,45234,865,51.06,purchase,health,tablet,CA,4,6,1,2069,68,1,6,23.79,2,0,0,good,0,0,0,90,0
TXN001174,25975,268,37.2,purchase,electronics,mobile,DE,15,6,1,2365,78,4,7,41.22,3,0,2,good,1,0,0,99,0
TXN001175,10769,937,37.02,purchase,electronics,desktop,IN,23,1,0,1025,34,4,10,41.82,5,1,0,excellent,1,0,0,27,0
TXN001176,40496,634,8.99,bill_payment,utilities,mobile,IN,11,1,0,2669,88,4,6,11.46,2,1,0,fair,0,0,0,89,0
TXN001177,38481,964,16.19,purchase,finance,mobile,DE,0,4,0,3423,114,2,6,8.45,2,0,0,poor,0,0,1,55,0
TXN001178,27244,889,100.4,purchase,finance,tablet,FR,3,3,0,636,21,0,10,83.4,1,1,0,very_good,0,0,0,52,0
TXN001179,33324,621,23.22,transfer,travel,desktop,BR,16,1,0,2090,69,3,10,37.81,2,0,0,good,0,1,1,93,0
TXN001180,12234,436,102.14,purchase,health,desktop,CA,21,0,0,2534,84,2,12,82.66,1,1,1,good,0,0,0,79,0
TXN001181,64715,205,76.99,cash_out,education,desktop,BR,3,1,0,68,2,2,9,56.28,1,0,0,fair,0,1,0,89,0
TXN001182,93470,190,80.74,purchase,grocery,mobile,FR,13,2,0,654,21,1,8,72.16,1,0,0,excellent,0,0,0,89,0
TXN001183,72171,450,49.38,purchase,food_delivery,desktop,US,11,5,1,1444,48,3,15,52.29,3,0,0,very_good,0,0,0,73,0
TXN001184,50338,829,24.72,purchase,education,mobile,IN,6,0,0,502,16,3,11,26.05,3,0,1,very_good,0,0,0,47,0
TXN001185,47823,554,31.94,purchase,gaming,tablet,UK,15,0,0,1298,43,0,13,22.86,1,0,0,excellent,0,0,0,19,0
TXN001186,37677,533,65.13,purchase,gaming,desktop,AU,21,1,0,538,17,2,8,47.19,5,0,0,very_good,0,0,0,10,0
TXN001187,22816,319,5.4,purchase,travel,mobile,US,5,6,1,3272,109,2,5,4.38,5,0,1,good,0,0,0,26,0
TXN001188,63862,607,112.1,purchase,finance,mobile,IN,1,6,1,2187,72,0,5,76.34,1,0,0,fair,0,0,0,49,0
TXN001189,60986,673,23.33,transfer,utilities,mobile,UK,8,3,0,1202,40,1,10,12.35,1,0,0,very_good,0,0,0,14,0
TXN001190,10658,982,33.86,bill_payment,utilities,mobile,IN,7,0,0,2842,94,1,11,48.84,3,0,0,very_good,0,0,0,36,0
TXN001191,47396,755,34.13,purchase,food_delivery,mobile,AE,17,0,0,68,2,2,11,26.55,8,0,1,poor,0,1,0,80,0
TXN001192,35021,645,35.31,purchase,travel,desktop,CA,12,6,1,2179,72,4,16,28.07,3,0,0,excellent,0,0,0,3,0
TXN001193,25325,918,11.22,purchase,food_delivery,mobile,FR,0,3,0,2494,83,4,10,9.02,0,0,1,good,0,0,1,31,0
TXN001194,73272,482,41.95,cash_out,grocery,desktop,AE,8,0,0,2954,98,1,12,36.74,1,0,0,good,1,1,0,96,1
TXN001195,57323,940,62.49,transfer,finance,mobile,FR,17,5,1,812,27,0,7,64.39,7,0,0,good,0,0,0,33,0
TXN001196,67038,432,5.81,purchase,grocery,mobile,US,11,3,0,2159,71,2,11,4.42,3,1,2,excellent,0,0,0,72,0
TXN001197,74212,214,11.35,purchase,gaming,mobile,FR,13,2,0,2802,93,0,6,14.09,1,0,0,fair,0,0,0,61,0
TXN001198,98361,475,81.96,bill_payment,electronics,desktop,US,6,3,0,2910,97,4,9,88.46,0,1,0,good,0,0,0,79,0
TXN001199,82247,215,69.33,cash_out,electronics,mobile,CA,7,1,0,641,21,1,8,58.43,0,0,0,good,0,0,0,73,0
TXN001200,65831,206,47.89,purchase,travel,mobile,FR,3,6,1,3564,118,4,7,33.53,3,0,0,excellent,0,0,0,60,0
TXN001201,89111,892,19.81,cash_out,health,mobile,AU,1,5,1,1000,33,2,9,24.28,2,0,1,good,0,0,0,98,0
TXN001202,52975,814,69.69,purchase,electronics,desktop,IN,0,1,0,1427,47,1,9,59.33,1,0,0,good,0,0,0,27,0
TXN001203,98628,298,12.4,purchase,finance,mobile,CA,14,5,1,701,23,3,11,6.54,2,0,0,excellent,0,0,1,28,0
TXN001204,78528,853,32.34,transfer,fashion,mobile,FR,3,1,0,548,18,1,8,39.01,1,0,0,very_good,0,0,0,59,0
TXN001205,68578,161,11.29,purchase,utilities,desktop,AU,13,3,0,933,31,1,12,7.7,1,1,0,fair,0,0,0,72,0
TXN001206,91298,355,31.63,purchase,grocery,desktop,DE,22,5,1,495,16,4,8,36.71,5,1,0,fair,0,0,0,69,0
TXN001207,56356,734,14.48,bill_payment,travel,mobile,SG,16,0,0,2674,89,1,5,3.0,9,0,0,very_good,1,0,0,96,0
TXN001208,74861,373,72.26,cash_out,fashion,mobile,US,13,5,1,2181,72,2,10,57.04,3,0,1,good,0,0,0,60,0
TXN001209,35625,756,54.05,purchase,finance,mobile,US,2,1,0,1424,47,1,6,67.45,16,0,0,poor,0,0,0,77,0
TXN001210,96688,886,21.9,subscription,food_delivery,mobile,IN,11,4,0,1997,66,2,8,19.74,9,0,0,good,0,0,1,13,0
TXN001211,66102,159,97.64,transfer,electronics,desktop,AE,21,3,0,2205,73,4,15,105.4,0,1,0,excellent,0,1,0,4,0
TXN001212,80379,121,15.48,purchase,fashion,mobile,UK,9,0,0,673,22,1,7,9.74,0,0,0,very_good,0,0,0,82,0
TXN001213,51465,945,35.45,bill_payment,education,mobile,UK,19,5,1,1084,36,3,9,35.6,2,0,0,good,0,0,0,45,0
TXN001214,88011,567,21.04,subscription,finance,mobile,US,17,1,0,3219,107,3,11,18.96,3,0,0,fair,0,0,1,30,0
TXN001215,16675,555,71.39,purchase,fashion,mobile,FR,6,6,1,45,1,3,11,69.46,4,0,0,good,0,0,0,76,0
TXN001216,20269,516,65.31,purchase,grocery,mobile,US,3,5,1,3492,116,0,6,98.73,2,0,1,excellent,0,0,0,40,0
TXN001217,55639,489,118.13,cash_out,health,desktop,IN,0,1,0,3519,117,4,12,152.55,2,0,0,very_good,0,0,1,3,0
TXN001218,75916,720,39.44,bill_payment,fashion,mobile,AE,6,4,0,924,30,1,6,44.87,0,0,0,fair,0,1,1,56,0
TXN001219,82828,621,2.55,purchase,travel,tablet,US,7,2,0,1171,39,3,12,3.0,0,1,0,very_good,1,0,0,13,0
TXN001220,49607,246,24.83,purchase,electronics,desktop,IN,15,4,0,755,25,2,5,15.57,1,0,2,poor,0,0,0,98,0
TXN001221,68469,663,149.72,transfer,gaming,mobile,IN,13,3,0,2046,68,0,9,113.58,3,0,0,good,0,0,0,33,0
TXN001222,59778,700,27.32,purchase,food_delivery,mobile,BR,11,2,0,781,26,3,9,12.03,0,0,0,fair,0,1,0,32,0
TXN001223,96536,202,6.52,purchase,gaming,mobile,CA,17,4,0,2886,96,2,9,3.38,1,0,1,excellent,0,0,0,85,0
TXN001224,68868,438,54.84,bill_payment,grocery,mobile,CA,18,1,0,1414,47,0,11,34.77,9,0,0,very_good,0,0,0,5,0
TXN001225,47515,810,58.65,cash_out,gaming,mobile,US,17,6,1,3531,117,5,12,52.27,2,0,0,good,0,0,1,68,0
TXN001226,97282,656,19.02,bill_payment,health,desktop,BR,21,6,1,3114,103,2,11,10.13,0,0,0,good,0,1,0,98,0
